0.200000, 0.482759, 0.685714, 0.948375, 0.876903, 0.895944, 1.045685, 1.040443, 1.042581, 1.038477, 0.986272, 0.964357, 0.948210, 
0.080000, 0.528302, 2.033898, 7.294118, 16.941176, 23.696793, 20.323786, 14.486822, 13.881112, 49.105749, 18.532360, 13.319979, 12.718657, 
