0.260870, 0.636364, 0.944882, 1.080610, 1.030675, 0.987246, 1.050193, 1.045566, 1.042643, 1.036993, 0.970343, 0.979552, 0.603353, 
0.222222, 0.717949, 2.553191, 7.750000, 18.162162, 23.356322, 19.829891, 20.471987, 14.381943, 50.662928, 19.472427, 14.056324, 12.437337, 
